"UniqueID","TreeID","species","meas_date","time_str","height_cm","start.time","CO2_best.flux","CO2_model","CO2_quality.check","CO2_LM.flux","CO2_LM.r2","CO2_LM.p.val","CO2_LM.RMSE","CO2_HM.flux","CO2_HM.r2","CO2_HM.RMSE","CO2_LM.diagnose","CO2_HM.diagnose","CO2_nb.obs","CO2_flux.term","CO2_MDF","CO2_g.fact","CH4_best.flux","CH4_model","CH4_quality.check","CH4_LM.flux","CH4_LM.r2","CH4_LM.p.val","CH4_LM.RMSE","CH4_HM.flux","CH4_HM.r2","CH4_HM.RMSE","CH4_LM.diagnose","CH4_HM.diagnose","CH4_nb.obs","CH4_flux.term","CH4_MDF","CH4_g.fact","Area_cm2","Vtot_L","Tcham_C","Pcham_kPa"
"SE27_80cm","SE27","Biorana Branca",2026-05-22,"21:32",80,2026-05-22 21:32:00,1.93713050594238,"HM","",1.50439014964028,0.995112649871696,7.04544188785634e-164,5.21113565054949,1.93713050594238,0.999738509570777,1.20537880561691,"Noise (LM.MAE)","",142,0.826347191857406,0.0203677124753586,1.28765168158377,12.4547588817831,"HM","",9.89201980756154,0.996154499595935,3.6244691824212e-171,30.378824880593,12.4547588817831,0.999930457944281,4.08524683351916,"Noise (LM.MAE)","Noise (HM.MAE)",142,0.826347191857406,0.00349160785291862,1.25907136500703,600,1.26350382616539,28,101.3
"SE27_160cm","SE27","Biorana Branca",2026-05-22,"21:37",160,2026-05-22 21:37:00,0.899449682070934,"HM","AICc",0.886621155849619,0.999186454390267,5.77703549700175e-288,1.64733943193459,0.899449682070934,0.999152511592711,1.68162859257025,"","",187,0.826791294070682,0.0154747033649593,1.01446900532057,1.07124522133202,"HM","",1.04553648884112,0.999846814754752,0,0.842672886635706,1.07124522133202,0.99988669665545,0.724793741484235,"","",187,0.826791294070682,0.00265280629113588,1.02458903420902,600,1.26350382616539,28,101.3
"SE28A_40cm","SE28A","Sucuba",2026-05-22,"20:47",40,2026-05-22 20:47:00,0.772199876194311,"HM","",0.546501063761839,0.990187344433001,1.26420823639576e-131,2.48154281307323,0.772199876194311,0.998882489560429,0.837441134434877,"","",131,0.825806841256183,0.0220635415602797,1.41298878885775,14.7751334758731,"LM","MAE | AICc",14.7751334758731,0.999703120568948,1.29114104068281e-229,11.6144371673266,14.9416904403113,0.999626847699455,13.0313013453158,"Noise (LM.MAE)","Noise (HM.MAE)",131,0.825806841256183,0.00378232141033366,1.01127278915687,600,1.26350382616539,28,101.3
"SE28A_80cm","SE28A","Sucuba",2026-05-22,"20:50",80,2026-05-22 20:50:00,0.422549729327352,"HM","AICc",0.418670027069767,0.998787721667162,1.2237017916196e-318,1.1138039800716,0.422549729327352,0.998670036661881,1.1671490515453,"","",219,0.82599430779774,0.0132008222707401,1.00926673037652,5.90102089058077,"LM","MAE | AICc",5.90102089058077,0.99923558955631,0,12.4631918130449,5.97267251838324,0.999149164493488,13.153725385575,"Noise (LM.MAE)","Noise (HM.MAE)",219,0.82599430779774,0.00226299810355545,1.01214224269513,600,1.26350382616539,28,101.3
"SE28A_160cm","SE28A","Sucuba",2026-05-22,"20:57",160,2026-05-22 20:57:00,0.38874101371841,"HM","",0.339519383064955,0.994453008142098,3.69332835556114e-161,1.2620320598189,0.38874101371841,0.995763079754606,1.10297779124702,"","",143,0.826461194314312,0.0202280711895111,1.14497443477045,1.26667304825994,"HM","AICc",1.25339595323518,0.996761828022437,1.22183582158735e-177,3.55561958170321,1.26667304825994,0.99665936519793,3.61182391675561,"Noise (LM.MAE)","Noise (HM.MAE)",143,0.826461194314312,0.00346766934677334,1.01059289763183,600,1.26350382616539,28,101.3
"SE32A_40cm","SE32A","Imolongo",2026-05-22,"20:31",40,2026-05-22 20:31:00,1.3384732826433,"HM","AICc",1.26495136892896,0.594632686310594,1.00611668709746e-52,94.5770989216155,1.3384732826433,0.594779405430227,94.5599816997266,"Noise (LM.MAE)","Noise (HM.MAE)",260,0.826145420160949,0.0111211883483205,1.05812232432034,439.881189322243,"HM","",420.166832329649,0.998699754279784,0,1374.67142106541,439.881189322243,0.998845110991844,1295.55636224597,"Noise (LM.MAE)","Noise (HM.MAE)",260,0.826145420160949,0.00190648943114065,1.04692030754376,600,1.26350382616539,28,101.3
"SE32A_80cm","SE32A","Imolongo",2026-05-22,"20:36",80,2026-05-22 20:36:00,0.615000338121166,"HM","AICc",0.610300448180135,0.817913747975519,9.11836223875118e-50,13.1151494953967,0.615000338121166,0.817791414481957,13.1196082571738,"Noise (LM.MAE)","Noise (HM.MAE)",131,0.826370723368615,0.0220786071129019,1.00770094460039,243.728808050619,"LM","MAE | AICc",243.728808050619,0.999196257847174,1.02257310164886e-201,315.1046191274,245.934563246759,0.999069359307977,339.234327701106,"Noise (LM.MAE)","Noise (HM.MAE)",131,0.826370723368615,0.00378490407649747,1.00905003890916,600,1.26350382616539,28,101.3
"SE32A_160cm","SE32A","Imolongo",2026-05-22,"20:39",160,2026-05-22 20:39:00,0.324705734231884,"HM","AICc",0.321313981906484,0.999147946670474,7.38130529785121e-297,0.633964547487523,0.324705734231884,0.999045359332155,0.671307604138627,"","",194,0.826721969023703,0.0149150870700153,1.01055588152521,122.049050486396,"HM","",117.389437236268,0.999754816817257,0,124.206736137648,122.049050486396,0.999857861641761,94.5704505145536,"Noise (LM.MAE)","Noise (HM.MAE)",194,0.826721969023703,0.00255687206914547,1.03969363308855,600,1.26350382616539,28,101.3
"SE32B_40cm","SE32B","Ripeira",2026-05-22,"20:10",40,2026-05-22 20:10:00,4.17456206108629,"LM","MAE | AICc",4.17456206108629,0.988299122040224,1.18979157749932e-157,25.7708253308278,4.21378373778263,0.988185798188557,25.8962755552253,"Noise (LM.MAE)","Noise (HM.MAE)",163,0.82675339009622,0.0177523734069741,1.0093953991155,135.532990572076,"LM","MAE | AICc",135.532990572076,0.998702722148593,1.51638885017318e-234,277.146832613031,137.387051941352,0.998620786060259,285.829087346035,"Noise (LM.MAE)","Noise (HM.MAE)",163,0.82675339009622,0.00304326401262412,1.01367977908147,600,1.26350382616539,28,101.3
"SE32B_80cm","SE32B","Ripeira",2026-05-22,"20:14",80,2026-05-22 20:14:00,5.04935374353612,"HM","",4.40122378236402,0.99722704146715,1.98921390267244e-205,13.0039734734204,5.04935374353612,0.998603223075795,9.22928193836561,"Noise (LM.MAE)","Noise (HM.MAE)",161,0.826863293559664,0.0179752889904275,1.14726130576891,23.899520364017,"HM","",19.5121321292167,0.996075698835273,1.94551467704818e-193,68.6224322349338,23.899520364017,0.998895598577189,36.4039426155297,"Noise (LM.MAE)","Noise (HM.MAE)",161,0.826863293559664,0.00308147811264471,1.22485437294835,600,1.26350382616539,28,101.3
"SE32B_160cm","SE32B","Ripeira",2026-05-22,"20:19",160,2026-05-22 20:19:00,4.31249504858767,"HM","",3.99186116418748,0.999259382438391,2.25044696735382e-271,6.58231765636834,4.31249504858767,0.999674797559865,4.36172953421004,"Noise (LM.MAE)","",174,0.826887013363859,0.0166327847515719,1.0803219027948,1.11622312680419,"LM","MAE | AICc",1.11622312680419,0.994835211391298,7.77410790974113e-199,4.87126386378622,1.12163589779882,0.994634099732753,4.96635155406293,"Noise (LM.MAE)","Noise (HM.MAE)",174,0.826887013363859,0.00285133452884089,1.0048491837023,600,1.26350382616539,28,101.3
"SE33_40cm","SE33","Macuru",2026-05-22,"19:50",40,2026-05-22 19:50:00,0.732690197074109,"HM","AICc",0.728175615148892,0.997615690515904,1.04886950513537e-227,2.1577764499133,0.732690197074109,0.997441681682656,2.23597308530302,"","",174,0.826264292675354,0.0166202587607111,1.00619985321026,20.582062646701,"HM","AICc",20.5808422586734,0.999455511714398,7.28042753259157e-283,29.117134772112,20.582062646701,0.999454801370339,29.1361218158705,"Noise (LM.MAE)","Noise (HM.MAE)",174,0.826264292675354,0.00284918721612191,1.00005929728299,600,1.26350382616539,28,101.3
"SE33_80cm","SE33","Macuru",2026-05-22,"19:55",80,2026-05-22 19:55:00,0.504743245622393,"HM","AICc",0.498373319803381,0.998973022492714,3.49520854684e-253,0.94610615576417,0.504743245622393,0.998869771588162,0.993013562622856,"","",170,0.82637896565977,0.0170136845871129,1.01278143424998,1.93080677813464,"HM","",1.87179950268006,0.999696988220668,1.03466381159116e-297,1.92946684746325,1.93080677813464,0.999764003815951,1.70278593923933,"Noise (LM.MAE)","Noise (HM.MAE)",170,0.82637896565977,0.00291663164350507,1.03152435683955,600,1.26350382616539,28,101.3
"SE33_160cm","SE33","Macuru",2026-05-22,"20:03",160,2026-05-22 20:03:00,0.463716600124897,"HM","AICc",0.459727905072491,0.99607415984552,3.21348262411973e-192,1.60815754159299,0.463716600124897,0.995967493381027,1.63002590228493,"","",160,0.826300887970963,0.0180753319243648,1.00867620827101,0.295500912502581,"HM","",0.272319944380364,0.996567343449771,7.9614459612915e-197,0.890531395869722,0.295500912502581,0.99705501772216,0.824850803158845,"Noise (LM.MAE)","",160,0.826300887970963,0.00309862832989111,1.08512401900993,600,1.26350382616539,28,101.3
"SE40_40cm","SE40","Ripeira",2026-05-22,"19:33",40,2026-05-22 19:33:00,1.36014004144448,"HM","AICc",1.33898456910727,0.999828111158824,7.79600586697241e-279,0.910662529332503,1.36014004144448,0.999820673258448,0.930495308242069,"","",149,0.826404544537699,0.0194121872877983,1.01579963864058,8.3759440729288,"LM","MAE | AICc",8.3759440729288,0.999927345477047,2.5348453597581e-306,3.70340956938358,8.49961427988504,0.999894787154094,4.46380919249074,"Noise (LM.MAE)","Noise (HM.MAE)",149,0.826404544537699,0.00332780353505114,1.01476492749706,600,1.26350382616539,28,101.3
"SE40_80cm","SE40","Ripeira",2026-05-22,"19:38",80,2026-05-22 19:38:00,0.810037895117638,"HM","",0.7969516738155,0.999896512806437,5.09648665362771e-299,0.426032106965501,0.810037895117638,0.999902753426605,0.413211814625688,"","",151,0.826760254696163,0.0191633171618316,1.01642034483658,0.189818497943584,"HM","",0.166902779703537,0.995860635715884,1.14983641162508e-179,0.565418232206952,0.189818497943584,0.997049813797441,0.477339856444912,"","",151,0.826760254696163,0.00328514008488541,1.13729979980412,600,1.26350382616539,28,101.3
"SE40_160cm","SE40","Ripeira",2026-05-22,"19:42",160,2026-05-22 19:42:00,0.822429430030002,"HM","AICc",0.814463180686607,0.994027506152123,5.27307514064496e-111,2.19262808876458,0.822429430030002,0.993878685728148,2.21998039030756,"","",100,0.826903938432477,0.0289416378451367,1.00978098154993,0.0516329121678422,"HM","AICc",0.0511531558912433,0.990566203901419,2.82362179962127e-101,0.173372844644267,0.0516329121678422,0.990423525541668,0.174689935604739,"","",100,0.826903938432477,0.00496142363059486,1.00937882068545,600,1.26350382616539,28,101.3
"SE58_40cm","SE58","Caujarana",2026-05-22,"19:01",40,2026-05-22 19:01:00,1.03613701722094,"HM","AICc",1.02148387789608,0.999836789461678,0,0.969020785158129,1.03613701722094,0.999799844516267,1.07389693337934,"","",213,0.826162142452505,0.0135754342656515,1.01434495408291,47.3842791778476,"LM","MAE | AICc",47.3842791778476,0.999754123639071,0,55.1744501556082,48.1087480822257,0.999702460620425,60.6993345341104,"Noise (LM.MAE)","Noise (HM.MAE)",213,0.826162142452505,0.00232721730268311,1.01528922496972,600,1.26350382616539,28,101.3
"SE58_80cm","SE58","Caujarana",2026-05-22,"19:05",80,2026-05-22 19:05:00,1.06333026489729,"HM","",0.861742575232598,0.995633230946123,4.03039264404644e-166,2.80196312561557,1.06333026489729,0.998659963142286,1.55217496892699,"","",141,0.82603738173527,0.0205044740147053,1.23393028899643,35.8747087081616,"HM","",31.4393283308604,0.998643756081343,2.04666853428856e-201,56.8847700751337,35.8747087081616,0.999848489496007,19.0129049272484,"Noise (LM.MAE)","Noise (HM.MAE)",141,0.82603738173527,0.00351505268823519,1.14107745339291,600,1.26350382616539,28,101.3
"SE58_160cm","SE58","Caujarana",2026-05-22,"19:09",160,2026-05-22 19:09:00,0.772208391664016,"HM","",0.737735219259885,0.999210805959808,1.31952444103963e-301,1.40837500412579,0.772208391664016,0.999352324384034,1.2758663504507,"","",195,0.826534010875572,0.0148352258362282,1.04672838100195,15.9930454269446,"LM","MAE | AICc",15.9930454269446,0.999982410274082,0,4.55637903714018,16.2344213237798,0.999959751630116,6.9096523615178,"Noise (LM.MAE)","Noise (HM.MAE)",195,0.826534010875572,0.00254318157192484,1.01509255369391,600,1.26350382616539,28,101.3
"SE59_40cm","SE59","Macucú",2026-05-22,"19:16",40,2026-05-22 19:16:00,0.888847278711631,"HM","",0.802060236048245,0.998949962330333,2.45963126637078e-258,1.57721086944529,0.888847278711631,0.999667494625557,0.887537386635934,"","",174,0.825731974772189,0.016609551216682,1.10820514315856,23.2168884446829,"HM","",22.5370697769904,0.999788121639011,4.07867988873908e-318,19.8994018392613,23.2168884446829,0.999847532463727,16.8805040693693,"Noise (LM.MAE)","Noise (HM.MAE)",174,0.825731974772189,0.00284735163714548,1.03016446567453,600,1.26350382616539,28,101.3
"SE59_80cm","SE59","Macucú",2026-05-22,"19:21",80,2026-05-22 19:21:00,0.788453691537248,"HM","AICc",0.777339593768954,0.999872113427433,5.15930506763688e-298,0.471667704108141,0.788453691537248,0.999827952217232,0.547717094583304,"","",154,0.825870081287302,0.0187697745747114,1.01429760925261,3.74778028584034,"HM","",3.47357454764058,0.999564933822192,1.33096021489939e-257,3.88806438498174,3.74778028584034,0.999962002182828,1.14903990423235,"Noise (LM.MAE)","Noise (HM.MAE)",154,0.825870081287302,0.0032176756413791,1.07894050766408,600,1.26350382616539,28,101.3
"SE59_160cm","SE59","Macucú",2026-05-22,"19:25",160,2026-05-22 19:25:00,0.789977897842953,"HM","AICc",0.780883737831837,0.999602610370869,4.05599069981249e-286,0.916918257179889,0.789977897842953,0.999529040587196,0.998731670525861,"","",169,0.82592743311559,0.0171050060112696,1.01164598463321,0.715486422006345,"HM","",0.594963032913083,0.997228762555703,1.08963508394243e-215,1.84703890589671,0.715486422006345,0.999583728678728,0.715858885588466,"Noise (LM.MAE)","",169,0.82592743311559,0.00293228674478908,1.20257290356873,600,1.26350382616539,28,101.3
"SE8A_40cm","SE8A","Araca Peua",2026-05-22,"21:44",40,2026-05-22 21:44:00,0.519096246670904,"HM","",0.431641845032381,0.996420535478945,4.4683551498386e-150,1.1070436469821,0.519096246670904,0.998746274256722,0.655174498078441,"","",123,0.826329016898244,0.0235134273101126,1.2026087198102,0.656801614656066,"HM","",0.510829767504378,0.99510253461387,7.72153285997064e-142,1.5334835085946,0.656801614656066,0.999500359829298,0.48980373924078,"Noise (LM.MAE)","",123,0.826329016898244,0.00403087325316216,1.28575438715097,600,1.26350382616539,28,101.3
"SE8A_80cm","SE8A","Araca Peua",2026-05-22,"21:48",80,2026-05-22 21:48:00,0.442159525649857,"HM","",0.425120394124613,0.992034323609186,4.81113090320202e-170,2.14844920393529,0.442159525649857,0.992143497455285,2.13367558775189,"","",162,0.826584335371066,0.0178583035419675,1.0400807200989,0.177388042528897,"LM","g-fact. > 2",0.177388042528897,0.867199488595751,2.94467389999516e-72,3.91321999663278,0.42775977751333,0.936850213323393,2.69848702549897,"Noise (LM.MAE)","Noise (HM.MAE) | Exaggerated curvature (g-fact)",162,0.826584335371066,0.00306142346433728,2.41143524340795,600,1.26350382616539,28,101.3
"SE8A_160cm","SE8A","Araca Peua",2026-05-22,"21:52",160,2026-05-22 21:52:00,0.294034463419882,"HM","AICc",0.291287031942559,0.998732270332762,1.07424897629986e-268,0.672169534220547,0.294034463419882,0.998588878273512,0.709567553580893,"","",186,0.826739548431747,0.0155569269866189,1.00943204185576,0.0525150168375623,"HM","AICc",0.0520366832954388,0.996689123549657,2.4425529713441e-230,0.194252991219795,0.0525150168375623,0.996542873610563,0.198544102328987,"","",186,0.826739548431747,0.00266690176913467,1.00919223731858,600,1.26350382616539,28,101.3
"SW22_40cm","SW22","Biorana Branca",2026-05-25,"21:02",40,2026-05-25 21:02:00,1.47816733781121,"HM","",1.3483071354854,0.998614850576315,0,5.74879200483563,1.47816733781121,0.999179661169117,4.42409982464045,"Noise (LM.MAE)","Noise (HM.MAE)",327,0.823281952448111,0.00881188634118773,1.09631351708234,23.9730450807867,"HM","",20.5016792401567,0.996689080569427,0,135.276096257319,23.9730450807867,0.99832113509713,96.3284630135091,"Noise (LM.MAE)","Noise (HM.MAE)",327,0.823281952448111,0.00151060908706075,1.16932104926462,600,1.26350382616539,28,101.3
"SW22_80cm","SW22","Biorana Branca",2026-05-25,"21:09",80,2026-05-25 21:09:00,1.16607285531955,"HM","",1.13769613491974,0.99842740253625,5.38167638429412e-218,2.46300687584828,1.16607285531955,0.998468347813093,2.43073109353488,"","",156,0.822864932900637,0.0184617132381553,1.02494226668162,2.00925916500197,"HM","AICc",1.98148581668851,0.999226224754369,1.03403761602603e-241,3.00785153466651,2.00925916500197,0.999154218494019,3.14568534896332,"Noise (LM.MAE)","Noise (HM.MAE)",156,0.822864932900637,0.00316486512654091,1.0140164254922,600,1.26350382616539,28,101.3
"SW22_160cm","SW22","Biorana Branca",2026-05-25,"21:15",160,2026-05-25 21:15:00,0.930475379080953,"HM","AICc",0.916237219508593,0.99910863716547,3.04262168773067e-223,1.40616014650987,0.930475379080953,0.999099431786654,1.41351549390146,"","",147,0.823032448905735,0.0195960106882318,1.01553981793055,0.242803525567198,"HM","",0.168913135531865,0.989878007785183,9.7286881389911e-147,0.8776021029764,0.242803525567198,0.999270649330873,0.235576979264344,"Noise (LM.MAE)","",147,0.823032448905735,0.00335931611798259,1.43744608613575,600,1.26350382616539,28,101.3
"SW61_40cm","SW61","Seringal",2026-05-25,"21:52",40,2026-05-25 21:52:00,1.44274308743399,"HM","",1.28191361605822,0.987349899065319,1.27004004444618e-255,13.6674260645523,1.44274308743399,0.988346893323428,13.1177877292005,"Noise (LM.MAE)","Noise (HM.MAE)",269,0.822848702215655,0.0107062098801293,1.12546045955133,405.869942353753,"HM","AICc",405.837987025282,0.999249079550184,0,1047.94641165354,405.869942353753,0.999250301278212,1047.09662247031,"Noise (LM.MAE)","Noise (HM.MAE)",269,0.822848702215655,0.00183535026516503,1.00007873912618,600,1.26350382616539,28,101.3
"SW61_80cm","SW61","Seringal",2026-05-25,"21:59",80,2026-05-25 21:59:00,0.864446525384485,"HM","AICc",0.85209410075689,0.962419892574597,1.51047209082923e-142,11.7182075152009,0.864446525384485,0.962385628141742,11.7235897471659,"Noise (LM.MAE)","Noise (HM.MAE)",199,0.823261404656525,0.0144794719411952,1.01449654987239,126.53131265032,"LM","MAE | AICc",126.53131265032,0.998769796856189,7.95314922506611e-289,309.080859142417,127.708809647367,0.998648685998986,324.041334958837,"Noise (LM.MAE)","Noise (HM.MAE)",199,0.823261404656525,0.00248219518991917,1.00930597314121,600,1.26350382616539,28,101.3
"SW61_160cm","SW61","Seringal",2026-05-25,"22:06",160,2026-05-25 22:06:00,0.826240265805667,"HM","AICc",0.812888235379934,0.998433234816481,3.49561325745599e-319,2.56715475324477,0.826240265805667,0.998426495629588,2.57276218518433,"","",228,0.823760696310767,0.0126454492854723,1.01642541968822,50.2648241852376,"HM","",48.7195140779916,0.999379455621784,0,96.7840605876097,50.2648241852376,0.999445685969586,91.4735116595332,"Noise (LM.MAE)","Noise (HM.MAE)",228,0.823760696310767,0.00216779130608097,1.03171850410438,600,1.26350382616539,28,101.3
"W10_40cm","W10","Seringa Barriguda",2026-05-27,"16:20",40,2026-05-27 16:20:00,1.02465442526045,"LM","MAE | AICc",1.02465442526045,0.975602498408558,9.81248901691713e-263,18.442881433389,1.02952292647165,0.975394451961038,18.5220153442797,"Noise (LM.MAE)","Noise (HM.MAE)",325,0.82297671929394,0.00886282620778089,1.00475135918138,168.505678874056,"LM","MAE | AICc",168.505678874056,0.999857144095806,0,229.259032062417,170.927018489849,0.999809700049868,264.93719532606,"Noise (LM.MAE)","Noise (HM.MAE)",325,0.82297671929394,0.00151934163561958,1.01436948375849,600,1.26350382616539,28,101.3
"W10_70cm","W10","Seringa Barriguda",2026-05-27,"16:28",70,2026-05-27 16:28:00,0.53558036928321,"HM","",0.451834538032977,0.995847583908579,5.75779046959351e-269,2.30812806537974,0.53558036928321,0.997817601522027,1.673310337757,"","",226,0.822840784538199,0.0127431094950606,1.18534623673262,106.05212278681,"HM","",102.896471308584,0.999754058480182,0,127.673301092843,106.05212278681,0.999815873338518,110.469528580134,"Noise (LM.MAE)","Noise (HM.MAE)",226,0.822840784538199,0.0021845330562961,1.03066821862882,600,1.26350382616539,28,101.3
"W23a_40cm","W23a","Caraipé",2026-05-27,"16:41",40,2026-05-27 16:41:00,1.31384134959148,"HM","",1.16895969394099,0.998946571666479,0,4.57359346280932,1.31384134959148,0.999877316266518,1.56080465914425,"Noise (LM.MAE)","",344,0.823009134655664,0.00837363945143844,1.12394067682697,15.0121988043827,"HM","",13.2868103460782,0.998809023118285,0,55.2786897159886,15.0121988043827,0.999823846329377,21.2594450303542,"Noise (LM.MAE)","Noise (HM.MAE)",344,0.823009134655664,0.00143548104881802,1.12985723536077,600,1.26350382616539,28,101.3
"W23a_80cm","W23a","Caraipé",2026-05-27,"16:49",80,2026-05-27 16:49:00,1.0506404630257,"HM","",1.01403211580574,0.999879057969429,0,1.0897220670044,1.0506404630257,0.9999642979748,0.592070664659401,"","",279,0.82277111954144,0.0103215014996238,1.03610176309936,11.6708136879824,"HM","",11.3099302782925,0.999926610034686,0,9.46767599145247,11.6708136879824,0.999993566073818,2.80325807926036,"Noise (LM.MAE)","Noise (HM.MAE)",279,0.82277111954144,0.00176940025707837,1.03190854415633,600,1.26350382616539,28,101.3
"W5_40cm","W5","Macucú",2026-05-27,"16:11",40,2026-05-27 16:11:00,1.07083306620853,"HM","AICc",1.05394508615051,0.999747184953637,1.04169573087307e-201,0.661154688750538,1.07083306620853,0.999745796402662,0.663071241999414,"","",113,0.823178590674919,0.025496682012055,1.01602358631388,62.0570856489859,"HM","AICc",62.0526704172522,0.999925437816453,3.8629986856481e-231,21.1380566360546,62.0570856489859,0.999925198723835,21.1719204949062,"Noise (LM.MAE)","Noise (HM.MAE)",113,0.823178590674919,0.00437085977349514,1.00007115296899,600,1.26350382616539,28,101.3
"W5_80cm","W5","Macucú",2026-05-27,"16:14",80,2026-05-27 16:14:00,1.11582006260328,"HM","",1.07030465850382,0.999703574209046,1.30239651791519e-252,0.927823641376349,1.11582006260328,0.999823722990146,0.715492817101715,"","",144,0.822813583443777,0.0199989412642585,1.04252565261473,41.8296976518953,"HM","",38.8799862252485,0.999545215668798,2.05556796404674e-239,41.7506300247925,41.8296976518953,0.999914364152026,18.1170752420173,"Noise (LM.MAE)","Noise (HM.MAE)",144,0.822813583443777,0.00342838993101574,1.07586709032143,600,1.26350382616539,28,101.3
